,name,playerId,position,age,games_played,goals,points,pAssists,sAssists,icetime_per_game,ppg,apg,gpg,goalsFor_team,Predicted Games Played Percentage,Predicted Games Played,Predicted Goals Scored Percentage,Predicted Goals Scored per 82 Games,Predicted Assists Percentage,Predicted Assists per 82 Games,headshot,Predicted Games Played Percentage LSTM,Predicted Goals Scored Percentage LSTM,Predicted Assists Percentage LSTM,Predicted Games Played Percentage GRU,Predicted Goals Scored Percentage GRU,Predicted Assists Percentage GRU,Predicted Games Played LSTM,Predicted Goals Scored per 82 Games LSTM,Predicted Assits per 82 Games LSTM,Predicted Games Played GRU,Predicted Goals Scored per 82 Games GRU,Predicted Assits per 82 Games GRU
690,Luke Hughes,8482684,D,21,71,7.0,44.0,21.0,16.0,21.15798122065728,0.6197183098591549,0.5211267605633803,0.0985915492957746,240.0,0.8395133,69.0,0.13139021,11.0,0.50639606,42.0,https://assets.nhle.com/mugs/nhl/20242025/NJD/8482684.png,0.83779067,0.1755583,0.6024614,0.8664044,0.111499354,0.5397035,69.0,15.0,50.0,72.0,10.0,45.0
691,Aatu Raty,8482691,C,22,33,7.0,11.0,2.0,2.0,10.657070707070709,0.3333333333333333,0.1212121212121212,0.2121212121212121,233.0,0.7145621,59.0,0.13490963,12.0,0.14795926,13.0,https://assets.nhle.com/mugs/nhl/20242025/VAN/8482691.png,0.7606313,0.11030039,0.20824355,0.7782104,0.12738217,0.19124773,63.0,10.0,18.0,64.0,11.0,16.0
692,Dylan Guenther,8482699,R,21,70,27.0,60.0,18.0,15.0,16.997142857142858,0.8571428571428571,0.4714285714285714,0.3857142857142857,240.0,0.8607855,71.0,0.37088677,31.0,0.45804054,38.0,https://assets.nhle.com/mugs/nhl/20242025/UTA/8482699.png,0.95963645,0.4987876,0.5287392,0.92256385,0.47324327,0.46839064,79.0,41.0,44.0,76.0,39.0,39.0
693,Nolan Allan,8482700,D,21,43,1.0,8.0,3.0,4.0,15.12829457364341,0.1860465116279069,0.1627906976744186,0.0232558139534883,224.0,0.40984353,34.0,0.037127383,4.0,0.13317297,11.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482700.png,0.49479663,0.04184063,0.16348739,0.5293289,0.02895551,0.14825208,41.0,4.0,14.0,44.0,3.0,13.0
694,Logan Stankoven,8482702,C,21,78,14.0,38.0,11.0,13.0,15.091239316239315,0.4871794871794871,0.3076923076923077,0.1794871794871795,266.0,0.8236953,68.0,0.25343633,21.0,0.31568488,26.0,https://assets.nhle.com/mugs/nhl/20242025/CAR/8482702.png,0.8923674,0.277858,0.36378264,0.85441315,0.30816507,0.41135415,74.0,23.0,30.0,71.0,26.0,34.0
695,Colton Dach,8482703,C,21,25,2.0,7.0,2.0,3.0,12.128,0.28,0.2,0.08,224.0,0.57987505,48.0,0.091183275,8.0,0.120424084,10.0,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482703.png,0.68302315,0.11258868,0.160646,0.6704171,0.12795736,0.14408769,57.0,10.0,14.0,55.0,11.0,12.0
696,Cole Sillinger,8482705,C,21,66,11.0,33.0,14.0,8.0,16.913636363636364,0.5,0.3333333333333333,0.1666666666666666,267.0,0.8986203,74.0,0.18091954,15.0,0.2927778,25.0,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482705.png,0.873489,0.2528012,0.29291514,0.8815929,0.24344069,0.26865306,72.0,21.0,25.0,73.0,20.0,23.0
697,Mackie Samoskevich,8482713,R,22,72,15.0,31.0,10.0,6.0,13.322222222222225,0.4305555555555556,0.2222222222222222,0.2083333333333333,246.0,0.8293935,69.0,0.22188807,19.0,0.259904,22.0,https://assets.nhle.com/mugs/nhl/20242025/FLA/8482713.png,0.8752604,0.23407388,0.30033338,0.8494183,0.22863814,0.29396808,72.0,20.0,25.0,70.0,19.0,25.0
698,Matthew Knies,8482720,L,22,78,29.0,58.0,17.0,12.0,18.514957264957268,0.7435897435897436,0.3717948717948718,0.3717948717948718,267.0,0.8982063,74.0,0.29989764,25.0,0.4325877,36.0,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482720.png,1.0353569,0.28662947,0.48831812,1.0328581,0.26087838,0.3690565,85.0,24.0,41.0,85.0,22.0,31.0
699,Samuel Helenius,8482726,C,22,50,4.0,7.0,1.0,2.0,8.654333333333334,0.14,0.06,0.08,249.0,0.596535,49.0,0.0658536,6.0,0.10462104,9.0,https://assets.nhle.com/mugs/nhl/20242025/LAK/8482726.png,0.6967166,0.08562591,0.16246076,0.68176174,0.07526482,0.1418414,58.0,8.0,14.0,56.0,7.0,12.0
700,Brandt Clarke,8482730,D,21,78,5.0,33.0,15.0,13.0,16.27905982905983,0.4230769230769231,0.358974358974359,0.0641025641025641,249.0,0.8227925,68.0,0.1160175,10.0,0.30970624,26.0,https://assets.nhle.com/mugs/nhl/20242025/LAK/8482730.png,0.8781583,0.078639574,0.39797378,0.90478444,0.07362324,0.34501144,73.0,7.0,33.0,75.0,7.0,29.0
701,Zack Bolduc,8482737,R,21,72,19.0,36.0,7.0,10.0,12.80625,0.5,0.2361111111111111,0.2638888888888889,250.0,0.85826015,71.0,0.22279005,19.0,0.2711366,23.0,https://assets.nhle.com/mugs/nhl/20242025/STL/8482737.png,0.9290469,0.28514364,0.36505684,1.0095053,0.3023774,0.31332,77.0,24.0,30.0,83.0,25.0,26.0
702,Wyatt Johnston,8482740,C,21,82,33.0,71.0,25.0,13.0,18.92581300813008,0.8658536585365854,0.4634146341463415,0.4024390243902439,275.0,0.94070476,78.0,0.43309173,36.0,0.5015573,42.0,https://assets.nhle.com/mugs/nhl/20242025/DAL/8482740.png,0.94072163,0.37324002,0.44697723,0.9053765,0.3767516,0.37883195,78.0,31.0,37.0,75.0,31.0,32.0
703,Zachary L'Heureux,8482742,L,21,62,5.0,15.0,5.0,5.0,12.041935483870969,0.2419354838709677,0.1612903225806451,0.0806451612903225,212.0,0.7404189,61.0,0.13696074,12.0,0.16721301,14.0,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482742.png,0.9196297,0.13611183,0.2633971,0.76762104,0.1461958,0.22952971,76.0,12.0,22.0,63.0,12.0,19.0
704,Mason McTavish,8482745,C,21,76,22.0,52.0,12.0,18.0,16.875657894736843,0.6842105263157895,0.3947368421052631,0.2894736842105263,217.0,0.89246684,74.0,0.26058972,22.0,0.36024797,30.0,https://assets.nhle.com/mugs/nhl/20242025/ANA/8482745.png,0.92837095,0.30161685,0.39601326,0.8953835,0.29798037,0.38797325,77.0,25.0,33.0,74.0,25.0,32.0
705,Brennan Othmann,8482747,L,21,22,0.0,2.0,1.0,1.0,9.97121212121212,0.0909090909090909,0.0909090909090909,0.0,255.0,0.34808937,29.0,0.08295796,7.0,0.09704755,8.0,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482747.png,0.65861785,0.08990405,0.19149965,0.70468664,0.14061567,0.20766674,55.0,8.0,16.0,58.0,12.0,18.0
706,Joshua Roy,8482749,R,21,12,2.0,2.0,0.0,0.0,11.018055555555556,0.1666666666666666,0.0,0.1666666666666666,243.0,0.37055433,31.0,0.09198714,8.0,0.13152246,11.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482749.png,0.53020316,0.10239799,0.1455943,0.69632316,0.1727419,0.19571395,44.0,9.0,12.0,58.0,15.0,17.0
707,Ryan Winterton,8482751,C,21,12,0.0,1.0,1.0,0.0,10.833333333333334,0.0833333333333333,0.0833333333333333,0.0,245.0,0.3227511,27.0,0.058539603,5.0,0.095620945,8.0,https://assets.nhle.com/mugs/nhl/20242025/SEA/8482751.png,0.6042041,0.09098894,0.18177019,0.5555326,0.10360628,0.1550835,50.0,8.0,15.0,46.0,9.0,13.0
708,Ville Koivunen,8482758,R,21,8,0.0,7.0,3.0,4.0,18.11458333333333,0.875,0.875,0.0,242.0,0.6609267,55.0,0.14559828,12.0,0.4465086,37.0,https://assets.nhle.com/mugs/nhl/20242025/PIT/8482758.png,0.20778586,0.03934649,0.15745804,0.52118397,0.0979739,0.22018082,18.0,4.0,13.0,43.0,9.0,19.0
709,Simon Edvinsson,8482762,D,21,78,7.0,31.0,14.0,10.0,21.121794871794872,0.3974358974358974,0.3076923076923077,0.0897435897435897,235.0,0.83837265,69.0,0.085182935,7.0,0.31466487,26.0,https://assets.nhle.com/mugs/nhl/20242025/DET/8482762.png,0.9768284,0.06907926,0.3454999,0.90106136,0.05645332,0.32752335,81.0,6.0,29.0,74.0,5.0,27.0
710,Fabian Lysell,8482763,R,21,12,1.0,3.0,2.0,0.0,13.441666666666668,0.25,0.1666666666666666,0.0833333333333333,222.0,0.38627478,32.0,0.07587631,7.0,0.13502008,12.0,https://assets.nhle.com/mugs/nhl/20242025/BOS/8482763.png,0.41752425,0.101416044,0.11626517,0.5425879,0.16352402,0.1645441,35.0,9.0,10.0,45.0,14.0,14.0
711,Isak Rosen,8482765,R,21,8,0.0,1.0,1.0,0.0,9.639583333333333,0.125,0.125,0.0,265.0,0.37558347,31.0,0.07737957,7.0,0.09280023,8.0,https://assets.nhle.com/mugs/nhl/20242025/BUF/8482765.png,0.4678208,0.0723598,0.13408147,0.563693,0.13373722,0.18787093,39.0,6.0,11.0,47.0,11.0,16.0
712,Fedor Svechkov,8482768,C,21,52,8.0,17.0,5.0,4.0,12.884935897435897,0.3269230769230769,0.173076923076923,0.1538461538461538,212.0,0.718703,59.0,0.13583404,12.0,0.16330172,14.0,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482768.png,0.7005634,0.13347456,0.21094991,0.70158195,0.13273811,0.20848532,58.0,11.0,18.0,58.0,11.0,18.0
713,Oliver Kapanen,8482775,C,21,18,0.0,2.0,0.0,2.0,10.889814814814816,0.1111111111111111,0.1111111111111111,0.0,243.0,0.34754947,29.0,0.062395047,6.0,0.101293504,9.0,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482775.png,0.6129182,0.10305619,0.19365275,0.5194717,0.11784211,0.15828569,51.0,9.0,16.0,43.0,10.0,13.0
